x,y,layer,cuts
-46.375,82.375,-6.18166255950928,"(-8,-6]"
-46.125,82.375,-6.18281126022339,"(-8,-6]"
-45.875,82.375,-6.17737483978272,"(-8,-6]"
-45.625,82.375,-6.17987298965454,"(-8,-6]"
-45.375,82.375,-6.18487739562988,"(-8,-6]"
-45.125,82.375,-6.18074035644531,"(-8,-6]"
-44.875,82.375,-6.18020391464233,"(-8,-6]"
-44.625,82.375,-6.17852354049683,"(-8,-6]"
-43.875,82.375,-6.18150234222412,"(-8,-6]"
-43.625,82.375,-6.18290233612061,"(-8,-6]"
-43.375,82.375,-6.17587327957153,"(-8,-6]"
-43.125,82.375,-6.16893005371094,"(-8,-6]"
-42.875,82.375,-6.16732025146484,"(-8,-6]"
-42.625,82.375,-6.05629110336304,"(-8,-6]"
-42.375,82.375,-6.00612115859985,"(-8,-6]"
-42.125,82.375,-6.0227632522583,"(-8,-6]"
-41.875,82.375,-6.02252197265625,"(-8,-6]"
-41.625,82.375,-6.02869176864624,"(-8,-6]"
-41.375,82.375,-6.19470024108887,"(-8,-6]"
-41.125,82.375,-6.27448272705078,"(-8,-6]"
-40.875,82.375,-6.2698974609375,"(-8,-6]"
-40.625,82.375,-6.27028942108154,"(-8,-6]"
-40.375,82.375,-6.27602338790894,"(-8,-6]"
-40.125,82.375,-6.27558279037476,"(-8,-6]"
-39.625,82.375,-6.26944160461426,"(-8,-6]"
-39.375,82.375,-6.27033376693726,"(-8,-6]"
-39.125,82.375,-6.26991510391235,"(-8,-6]"
-38.875,82.375,-6.27111482620239,"(-8,-6]"
-38.625,82.375,-6.26688051223755,"(-8,-6]"
-38.375,82.375,-6.26769018173218,"(-8,-6]"
-38.125,82.375,-6.26481485366821,"(-8,-6]"
-37.875,82.375,-6.26775789260864,"(-8,-6]"
-37.625,82.375,-6.27146148681641,"(-8,-6]"
-37.375,82.375,-6.27629041671753,"(-8,-6]"
-37.125,82.375,-6.28282165527344,"(-8,-6]"
-36.875,82.375,-6.28159427642822,"(-8,-6]"
-36.625,82.375,-6.2817850112915,"(-8,-6]"
-36.375,82.375,-6.28474569320679,"(-8,-6]"
-36.125,82.375,-6.27988767623901,"(-8,-6]"
-35.875,82.375,-6.27899551391602,"(-8,-6]"
-35.625,82.375,-6.2023868560791,"(-8,-6]"
-35.375,82.375,-6.1983790397644,"(-8,-6]"
-35.125,82.375,-6.19205617904663,"(-8,-6]"
-34.875,82.375,-6.13165044784546,"(-8,-6]"
-34.625,82.375,-5.98423051834106,"(-6,-4]"
-34.375,82.375,-5.99676752090454,"(-6,-4]"
-34.125,82.375,-6.15662431716919,"(-8,-6]"
-33.875,82.375,-6.0891284942627,"(-8,-6]"
-33.625,82.375,-6.08928155899048,"(-8,-6]"
-33.375,82.375,-6.08864879608154,"(-8,-6]"
-33.125,82.375,-6.09365177154541,"(-8,-6]"
-32.875,82.375,-6.09371948242188,"(-8,-6]"
-32.625,82.375,-6.09346580505371,"(-8,-6]"
-32.375,82.375,-6.09364700317383,"(-8,-6]"
-32.125,82.375,-6.09392881393433,"(-8,-6]"
-31.875,82.375,-6.09786367416382,"(-8,-6]"
-31.625,82.375,-6.10068368911743,"(-8,-6]"
-31.375,82.375,-6.10010147094727,"(-8,-6]"
-31.125,82.375,-6.09805536270142,"(-8,-6]"
-30.875,82.375,-6.09723806381226,"(-8,-6]"
-30.625,82.375,-6.09757566452026,"(-8,-6]"
-30.375,82.375,-6.09954309463501,"(-8,-6]"
-30.125,82.375,-6.191969871521,"(-8,-6]"
-29.875,82.375,-6.19434022903442,"(-8,-6]"
-29.625,82.375,-6.19325590133667,"(-8,-6]"
-29.375,82.375,-6.18940305709839,"(-8,-6]"
-29.125,82.375,-6.19151830673218,"(-8,-6]"
-28.875,82.375,-6.18875455856323,"(-8,-6]"
-28.625,82.375,-6.19024276733398,"(-8,-6]"
-28.375,82.375,-6.14851236343384,"(-8,-6]"
-28.125,82.375,-6.0064868927002,"(-8,-6]"
-27.875,82.375,-6.0997314453125,"(-8,-6]"
-27.625,82.375,-6.78875875473023,"(-8,-6]"
-27.375,82.375,-6.80128622055054,"(-8,-6]"
-27.125,82.375,-6.82315063476563,"(-8,-6]"
-26.875,82.375,-7.21301031112671,"(-8,-6]"
-26.625,82.375,-7.415611743927,"(-8,-6]"
-26.375,82.375,-7.41976928710938,"(-8,-6]"
-26.125,82.375,-7.42784833908081,"(-8,-6]"
-25.875,82.375,-7.42677450180054,"(-8,-6]"
-25.625,82.375,-5.99456214904785,"(-6,-4]"
-25.375,82.375,-6.03890991210938,"(-8,-6]"
-25.125,82.375,-5.75014209747315,"(-6,-4]"
-24.875,82.375,-5.77762269973755,"(-6,-4]"
-24.625,82.375,-5.77381610870361,"(-6,-4]"
-24.375,82.375,-5.76018285751343,"(-6,-4]"
-24.125,82.375,-5.74766206741333,"(-6,-4]"
-23.875,82.375,-5.73556518554688,"(-6,-4]"
-23.625,82.375,-5.93006277084351,"(-6,-4]"
-23.375,82.375,-5.92602252960205,"(-6,-4]"
-23.125,82.375,-5.84489583969116,"(-6,-4]"
-22.875,82.375,-5.82703256607056,"(-6,-4]"
-22.625,82.375,-5.81212043762207,"(-6,-4]"
-22.375,82.375,-5.79725217819214,"(-6,-4]"
-86.625,82.125,-7.46480321884155,"(-8,-6]"
-86.375,82.125,-7.47031116485596,"(-8,-6]"
-86.125,82.125,-7.43656301498413,"(-8,-6]"
-85.875,82.125,-7.42505931854248,"(-8,-6]"
-85.625,82.125,-6.38659238815308,"(-8,-6]"
-85.375,82.125,-5.69121170043945,"(-6,-4]"
-85.125,82.125,-5.66451978683472,"(-6,-4]"
-84.875,82.125,-5.66553592681885,"(-6,-4]"
-84.625,82.125,-5.66814565658569,"(-6,-4]"
-84.375,82.125,-5.67305517196655,"(-6,-4]"
-84.125,82.125,-5.67929601669312,"(-6,-4]"
-83.875,82.125,-5.67938423156738,"(-6,-4]"
-83.625,82.125,-5.67973947525024,"(-6,-4]"
-83.375,82.125,-5.6857852935791,"(-6,-4]"
-83.125,82.125,-5.63775110244751,"(-6,-4]"
-82.625,82.125,-5.50933933258057,"(-6,-4]"
-82.375,82.125,-5.52095699310303,"(-6,-4]"
-82.125,82.125,-5.52240943908691,"(-6,-4]"
-81.875,82.125,-5.52580451965332,"(-6,-4]"
-81.625,82.125,-5.52911567687988,"(-6,-4]"
-80.875,82.125,-5.53010225296021,"(-6,-4]"
-80.625,82.125,-5.5276951789856,"(-6,-4]"
-80.375,82.125,-5.53244972229004,"(-6,-4]"
-80.125,82.125,-5.603440284729,"(-6,-4]"
-79.875,82.125,-5.76019525527954,"(-6,-4]"
-79.625,82.125,-5.82761287689209,"(-6,-4]"
-79.375,82.125,-5.82857704162598,"(-6,-4]"
-79.125,82.125,-5.83102035522461,"(-6,-4]"
-78.875,82.125,-5.83102035522461,"(-6,-4]"
-78.625,82.125,-5.83324670791626,"(-6,-4]"
-78.375,82.125,-5.83817768096924,"(-6,-4]"
-78.125,82.125,-5.84004545211792,"(-6,-4]"
-77.875,82.125,-5.84004545211792,"(-6,-4]"
-77.625,82.125,-5.83901500701904,"(-6,-4]"
-77.375,82.125,-5.83667278289795,"(-6,-4]"
-77.125,82.125,-5.91517400741577,"(-6,-4]"
-76.875,82.125,-6.2450704574585,"(-8,-6]"
-76.625,82.125,-6.36283206939697,"(-8,-6]"
-76.375,82.125,-6.39944982528687,"(-8,-6]"
-76.125,82.125,-6.40885829925537,"(-8,-6]"
-75.875,82.125,-6.41024875640869,"(-8,-6]"
-75.625,82.125,-6.41249227523804,"(-8,-6]"
-75.375,82.125,-6.41347694396973,"(-8,-6]"
-75.125,82.125,-6.41287565231323,"(-8,-6]"
-74.875,82.125,-6.4172248840332,"(-8,-6]"
-74.625,82.125,-6.41355895996094,"(-8,-6]"
-74.375,82.125,-6.41424608230591,"(-8,-6]"
-74.125,82.125,-6.35610914230347,"(-8,-6]"
-73.875,82.125,-6.35665130615234,"(-8,-6]"
-73.625,82.125,-6.3583402633667,"(-8,-6]"
-73.375,82.125,-6.35633516311646,"(-8,-6]"
-73.125,82.125,-6.35218858718872,"(-8,-6]"
-72.875,82.125,-6.35221862792969,"(-8,-6]"
-72.625,82.125,-6.3579740524292,"(-8,-6]"
-72.375,82.125,-6.35909652709961,"(-8,-6]"
-72.125,82.125,-6.35832643508911,"(-8,-6]"
-71.875,82.125,-6.35535526275635,"(-8,-6]"
-71.625,82.125,-6.35512447357178,"(-8,-6]"
-71.375,82.125,-6.35540437698364,"(-8,-6]"
-71.125,82.125,-6.35627889633179,"(-8,-6]"
-70.875,82.125,-6.35571908950806,"(-8,-6]"
-70.625,82.125,-6.35684680938721,"(-8,-6]"
-70.375,82.125,-6.35278034210205,"(-8,-6]"
-70.125,82.125,-6.35079145431519,"(-8,-6]"
-69.875,82.125,-6.35168552398682,"(-8,-6]"
-69.625,82.125,-6.35053634643555,"(-8,-6]"
-69.375,82.125,-6.34808158874512,"(-8,-6]"
-69.125,82.125,-6.58695650100708,"(-8,-6]"
-68.875,82.125,-7.04917001724243,"(-8,-6]"
-68.625,82.125,-7.67304611206055,"(-8,-6]"
-68.375,82.125,-7.6702561378479,"(-8,-6]"
-68.125,82.125,-7.6703372001648,"(-8,-6]"
-67.875,82.125,-7.68000841140747,"(-8,-6]"
-67.625,82.125,-7.68802881240845,"(-8,-6]"
-67.375,82.125,-7.68869590759277,"(-8,-6]"
-67.125,82.125,-7.68771314620972,"(-8,-6]"
-66.875,82.125,-7.68915557861328,"(-8,-6]"
-66.625,82.125,-7.68650150299072,"(-8,-6]"
-66.375,82.125,-7.68900203704834,"(-8,-6]"
-66.125,82.125,-7.69090938568115,"(-8,-6]"
-65.875,82.125,-7.69649982452393,"(-8,-6]"
-65.625,82.125,-7.7014012336731,"(-8,-6]"
-65.375,82.125,-7.70699453353882,"(-8,-6]"
-65.125,82.125,-7.7083330154419,"(-8,-6]"
-64.875,82.125,-7.70114755630493,"(-8,-6]"
-64.625,82.125,-7.70450496673584,"(-8,-6]"
-64.375,82.125,-7.71694421768189,"(-8,-6]"
-64.125,82.125,-7.91633987426758,"(-8,-6]"
-63.875,82.125,-7.9236159324646,"(-8,-6]"
-63.625,82.125,-7.92749452590942,"(-8,-6]"
-63.375,82.125,-7.92226457595825,"(-8,-6]"
-63.125,82.125,-7.2856297492981,"(-8,-6]"
-62.875,82.125,-8.23362445831299,"(-10,-8]"
-62.625,82.125,-8.69657611846924,"(-10,-8]"
-62.375,82.125,-8.69265747070313,"(-10,-8]"
-62.125,82.125,-8.66223621368408,"(-10,-8]"
-61.875,82.125,-8.65710067749023,"(-10,-8]"
-57.625,82.125,-9.11623287200928,"(-10,-8]"
-57.375,82.125,-9.11329555511475,"(-10,-8]"
-57.125,82.125,-9.30772304534912,"(-10,-8]"
-56.875,82.125,-9.30939960479736,"(-10,-8]"
-56.625,82.125,-9.31116580963135,"(-10,-8]"
-56.375,82.125,-9.30740356445312,"(-10,-8]"
-56.125,82.125,-9.00172710418701,"(-10,-8]"
-55.875,82.125,-9.1166524887085,"(-10,-8]"
-55.625,82.125,-9.15560436248779,"(-10,-8]"
-55.375,82.125,-9.15553379058838,"(-10,-8]"
-55.125,82.125,-9.15427875518799,"(-10,-8]"
-54.875,82.125,-9.16509532928467,"(-10,-8]"
-54.625,82.125,-9.16800975799561,"(-10,-8]"
-54.375,82.125,-9.1709041595459,"(-10,-8]"
-54.125,82.125,-9.98670291900635,"(-10,-8]"
-53.875,82.125,-10.720664024353,"(-12,-10]"
-53.625,82.125,-11.9148616790772,"(-12,-10]"
-53.125,82.125,-11.9223155975342,"(-12,-10]"
-52.875,82.125,-11.9395723342896,"(-12,-10]"
-52.625,82.125,-11.9482669830322,"(-12,-10]"
-52.375,82.125,-11.9452114105225,"(-12,-10]"
-52.125,82.125,-11.9702777862549,"(-12,-10]"
-50.375,82.125,-12.1878538131714,"(-14,-12]"
-50.125,82.125,-12.1739225387573,"(-14,-12]"
-49.875,82.125,-12.1810340881348,"(-14,-12]"
-49.625,82.125,-9.74945068359375,"(-10,-8]"
-49.375,82.125,-9.90614700317383,"(-10,-8]"
-49.125,82.125,-9.15826511383057,"(-10,-8]"
-48.875,82.125,-9.05545425415039,"(-10,-8]"
-48.625,82.125,-9.09741687774658,"(-10,-8]"
-48.375,82.125,-9.08778190612793,"(-10,-8]"
-48.125,82.125,-9.07910346984863,"(-10,-8]"
-47.875,82.125,-9.06559276580811,"(-10,-8]"
-47.625,82.125,-9.06170749664307,"(-10,-8]"
-47.375,82.125,-9.06367015838623,"(-10,-8]"
-47.125,82.125,-9.05947208404541,"(-10,-8]"
-46.875,82.125,-9.0447359085083,"(-10,-8]"
-45.125,82.125,-9.00726413726807,"(-10,-8]"
-44.875,82.125,-8.99479103088379,"(-10,-8]"
-44.375,82.125,-8.96402931213379,"(-10,-8]"
-44.125,82.125,-8.96793937683106,"(-10,-8]"
-43.875,82.125,-8.95957279205322,"(-10,-8]"
-43.625,82.125,-8.95125579833984,"(-10,-8]"
-43.375,82.125,-8.95663452148438,"(-10,-8]"
-43.125,82.125,-9.46262836456299,"(-10,-8]"
-42.875,82.125,-9.69402122497559,"(-10,-8]"
-42.625,82.125,-8.95808696746826,"(-10,-8]"
-42.375,82.125,-7.27329444885254,"(-8,-6]"
-42.125,82.125,-6.70718622207642,"(-8,-6]"
-41.875,82.125,-6.70533084869385,"(-8,-6]"
-41.625,82.125,-6.72227716445923,"(-8,-6]"
-41.375,82.125,-6.60556554794312,"(-8,-6]"
-41.125,82.125,-6.61287450790405,"(-8,-6]"
-40.875,82.125,-6.61034917831421,"(-8,-6]"
-40.625,82.125,-6.60827541351318,"(-8,-6]"
-40.375,82.125,-6.61161136627197,"(-8,-6]"
-40.125,82.125,-6.61105823516846,"(-8,-6]"
-39.875,82.125,-6.60729742050171,"(-8,-6]"
-39.625,82.125,-6.60637092590332,"(-8,-6]"
-39.375,82.125,-6.60376930236816,"(-8,-6]"
-39.125,82.125,-6.59962701797485,"(-8,-6]"
-38.875,82.125,-6.59850025177002,"(-8,-6]"
-38.625,82.125,-6.46415853500366,"(-8,-6]"
-38.375,82.125,-6.44555759429932,"(-8,-6]"
-38.125,82.125,-6.31528520584106,"(-8,-6]"
-37.875,82.125,-6.3161301612854,"(-8,-6]"
-37.625,82.125,-6.31285238265991,"(-8,-6]"
-37.375,82.125,-6.31245756149292,"(-8,-6]"
-37.125,82.125,-6.30995321273804,"(-8,-6]"
-36.875,82.125,-6.30946588516235,"(-8,-6]"
-36.625,82.125,-6.30622625350952,"(-8,-6]"
-36.375,82.125,-6.30739879608154,"(-8,-6]"
-36.125,82.125,-6.30702209472656,"(-8,-6]"
-35.875,82.125,-6.30475997924805,"(-8,-6]"
-35.625,82.125,-6.30342864990234,"(-8,-6]"
-35.375,82.125,-6.3052248954773,"(-8,-6]"
-35.125,82.125,-6.30893707275391,"(-8,-6]"
-34.875,82.125,-6.30223321914673,"(-8,-6]"
-34.625,82.125,-6.30135011672974,"(-8,-6]"
-34.375,82.125,-6.07564830780029,"(-8,-6]"
-34.125,82.125,-6.00031423568726,"(-8,-6]"
-33.875,82.125,-6.00244474411011,"(-8,-6]"
-33.625,82.125,-6.00458478927612,"(-8,-6]"
-33.375,82.125,-6.00449991226196,"(-8,-6]"
-33.125,82.125,-6.00473928451538,"(-8,-6]"
-32.875,82.125,-6.00425291061401,"(-8,-6]"
-32.625,82.125,-6.00611734390259,"(-8,-6]"
-32.375,82.125,-6.00611734390259,"(-8,-6]"
-32.125,82.125,-6.00491333007813,"(-8,-6]"
-31.875,82.125,-6.00434923171997,"(-8,-6]"
-31.625,82.125,-6.00528526306152,"(-8,-6]"
-31.375,82.125,-6.00122547149658,"(-8,-6]"
-31.125,82.125,-6.00452756881714,"(-8,-6]"
-30.875,82.125,-5.99477815628052,"(-6,-4]"
-30.625,82.125,-5.98397779464722,"(-6,-4]"
-30.375,82.125,-5.9828577041626,"(-6,-4]"
-30.125,82.125,-5.98751258850098,"(-6,-4]"
-90.375,81.875,-9.83752822875977,"(-10,-8]"
-90.125,81.875,-20.098352432251,"(-700,-20]"
-89.875,81.875,-20.2371368408203,"(-700,-20]"
-89.125,81.875,-6.57706642150879,"(-8,-6]"
-88.875,81.875,-6.4629693031311,"(-8,-6]"
-88.625,81.875,-6.57666826248169,"(-8,-6]"
-88.375,81.875,-6.47661066055298,"(-8,-6]"
-88.125,81.875,-6.5913896560669,"(-8,-6]"
-87.875,81.875,-6.59761333465576,"(-8,-6]"
-87.625,81.875,-6.40490293502808,"(-8,-6]"
-87.375,81.875,-6.46093034744263,"(-8,-6]"
-87.125,81.875,-6.46632385253906,"(-8,-6]"
-86.875,81.875,-6.47325611114502,"(-8,-6]"
-86.625,81.875,-6.47333240509033,"(-8,-6]"
-86.375,81.875,-6.48170375823975,"(-8,-6]"
-86.125,81.875,-6.491943359375,"(-8,-6]"
-85.875,81.875,-6.4956374168396,"(-8,-6]"
-85.625,81.875,-6.49625015258789,"(-8,-6]"
-85.375,81.875,-6.30017471313477,"(-8,-6]"
-85.125,81.875,-6.27436351776123,"(-8,-6]"
-84.875,81.875,-6.27343511581421,"(-8,-6]"
-84.625,81.875,-6.28412008285523,"(-8,-6]"
-84.375,81.875,-6.27885389328003,"(-8,-6]"
-84.125,81.875,-6.28180313110352,"(-8,-6]"
-83.875,81.875,-6.29036617279053,"(-8,-6]"
-83.625,81.875,-6.29031991958618,"(-8,-6]"
-83.375,81.875,-6.28804063796997,"(-8,-6]"
-83.125,81.875,-5.98180961608887,"(-6,-4]"
-82.875,81.875,-5.68217992782593,"(-6,-4]"
-82.625,81.875,-5.55053663253784,"(-6,-4]"
-82.375,81.875,-5.55244302749634,"(-6,-4]"
-82.125,81.875,-5.55591917037964,"(-6,-4]"
-81.875,81.875,-5.55722379684448,"(-6,-4]"
-81.625,81.875,-5.56643676757813,"(-6,-4]"
-81.375,81.875,-5.56867742538452,"(-6,-4]"
-81.125,81.875,-5.57063245773315,"(-6,-4]"
-80.875,81.875,-5.57310247421265,"(-6,-4]"
-80.625,81.875,-5.57536029815674,"(-6,-4]"
-80.375,81.875,-5.57558536529541,"(-6,-4]"
-80.125,81.875,-5.78805351257324,"(-6,-4]"
-79.875,81.875,-6.13827514648438,"(-8,-6]"
-79.375,81.875,-6.52496814727783,"(-8,-6]"
-79.125,81.875,-6.52463817596436,"(-8,-6]"
-78.875,81.875,-6.52985811233521,"(-8,-6]"
-78.625,81.875,-6.60360050201416,"(-8,-6]"
-78.375,81.875,-6.60220289230347,"(-8,-6]"
-78.125,81.875,-6.60427951812744,"(-8,-6]"
-77.875,81.875,-6.60546970367432,"(-8,-6]"
-77.625,81.875,-6.60652446746826,"(-8,-6]"
-77.375,81.875,-6.61356925964356,"(-8,-6]"
-77.125,81.875,-6.72682046890259,"(-8,-6]"
-76.875,81.875,-6.5883412361145,"(-8,-6]"
-76.625,81.875,-6.76429414749146,"(-8,-6]"
-76.375,81.875,-6.36530065536499,"(-8,-6]"
-76.125,81.875,-6.46173810958862,"(-8,-6]"
-75.875,81.875,-6.46173810958862,"(-8,-6]"
-75.625,81.875,-6.46298503875732,"(-8,-6]"
-75.375,81.875,-6.4654746055603,"(-8,-6]"
-75.125,81.875,-6.46689033508301,"(-8,-6]"
-74.875,81.875,-6.4696536064148,"(-8,-6]"
-74.625,81.875,-6.46871566772461,"(-8,-6]"
-74.375,81.875,-6.47306966781616,"(-8,-6]"
-74.125,81.875,-6.47136163711548,"(-8,-6]"
-73.875,81.875,-6.4683256149292,"(-8,-6]"
-73.625,81.875,-6.46954107284546,"(-8,-6]"
-73.375,81.875,-6.4717321395874,"(-8,-6]"
-73.125,81.875,-6.44827175140381,"(-8,-6]"
-72.875,81.875,-6.44831418991089,"(-8,-6]"
-72.625,81.875,-6.45250082015991,"(-8,-6]"
-72.375,81.875,-6.45027685165405,"(-8,-6]"
-72.125,81.875,-6.45611476898193,"(-8,-6]"
-71.875,81.875,-6.45416069030762,"(-8,-6]"
-71.625,81.875,-6.45194578170776,"(-8,-6]"
-71.375,81.875,-6.39467191696167,"(-8,-6]"
-71.125,81.875,-6.39065265655518,"(-8,-6]"
-70.875,81.875,-6.39424180984497,"(-8,-6]"
-70.625,81.875,-6.38913774490356,"(-8,-6]"
-70.375,81.875,-6.38256072998047,"(-8,-6]"
-70.125,81.875,-6.38365125656128,"(-8,-6]"
-69.875,81.875,-6.3791446685791,"(-8,-6]"
-69.625,81.875,-6.38544178009033,"(-8,-6]"
-69.375,81.875,-6.37993812561035,"(-8,-6]"
-69.125,81.875,-6.59199094772339,"(-8,-6]"
-68.875,81.875,-7.10227823257446,"(-8,-6]"
-68.625,81.875,-7.73875522613525,"(-8,-6]"
-68.375,81.875,-7.74214839935303,"(-8,-6]"
-68.125,81.875,-7.7457070350647,"(-8,-6]"
-67.875,81.875,-7.74270105361939,"(-8,-6]"
-67.625,81.875,-7.74229097366333,"(-8,-6]"
-67.375,81.875,-7.74864339828491,"(-8,-6]"
-67.125,81.875,-7.74649572372437,"(-8,-6]"
-66.875,81.875,-7.74251651763916,"(-8,-6]"
-66.625,81.875,-7.74213027954102,"(-8,-6]"
-66.375,81.875,-7.7400221824646,"(-8,-6]"
-66.125,81.875,-7.74492740631104,"(-8,-6]"
-65.875,81.875,-7.74127340316773,"(-8,-6]"
-65.625,81.875,-7.73037624359131,"(-8,-6]"
-65.375,81.875,-7.73041439056397,"(-8,-6]"
-65.125,81.875,-7.72098922729492,"(-8,-6]"
-64.875,81.875,-7.71896839141846,"(-8,-6]"
-64.625,81.875,-7.71754837036133,"(-8,-6]"
-64.375,81.875,-7.71738052368164,"(-8,-6]"
-64.125,81.875,-7.71476554870606,"(-8,-6]"
-63.875,81.875,-7.71451807022095,"(-8,-6]"
-63.625,81.875,-7.71402931213379,"(-8,-6]"
-63.375,81.875,-7.71444654464722,"(-8,-6]"
-60.625,81.875,-9.08421516418457,"(-10,-8]"
-60.375,81.875,-9.08552932739258,"(-10,-8]"
-60.125,81.875,-9.07788181304932,"(-10,-8]"
-59.875,81.875,-9.07974624633789,"(-10,-8]"
-59.625,81.875,-9.079026222229,"(-10,-8]"
-59.375,81.875,-9.07417488098145,"(-10,-8]"
-58.375,81.875,-9.0587739944458,"(-10,-8]"
-58.125,81.875,-9.063796043396,"(-10,-8]"
-57.875,81.875,-9.05882263183594,"(-10,-8]"
-57.625,81.875,-9.06068325042725,"(-10,-8]"
-57.375,81.875,-9.05282497406006,"(-10,-8]"
-57.125,81.875,-9.05133247375488,"(-10,-8]"
-56.875,81.875,-9.05240249633789,"(-10,-8]"
-56.625,81.875,-9.05095100402832,"(-10,-8]"
-56.375,81.875,-9.05594921112061,"(-10,-8]"
-56.125,81.875,-8.8551197052002,"(-10,-8]"
-55.875,81.875,-9.27155685424805,"(-10,-8]"
-55.625,81.875,-9.79603862762451,"(-10,-8]"
-55.375,81.875,-9.79603862762451,"(-10,-8]"
-55.125,81.875,-9.79816722869873,"(-10,-8]"
-54.875,81.875,-9.80791759490967,"(-10,-8]"
-54.625,81.875,-9.81215190887451,"(-10,-8]"
-54.375,81.875,-9.82154178619385,"(-10,-8]"
-54.125,81.875,-9.17850589752197,"(-10,-8]"
-53.875,81.875,-10.8449945449829,"(-12,-10]"
-53.625,81.875,-10.9601793289185,"(-12,-10]"
-52.875,81.875,-10.9534168243408,"(-12,-10]"
-52.625,81.875,-10.9512796401978,"(-12,-10]"
-52.375,81.875,-10.9587240219116,"(-12,-10]"
-52.125,81.875,-10.9843349456787,"(-12,-10]"
-51.875,81.875,-10.9866905212402,"(-12,-10]"
-51.625,81.875,-10.985894203186,"(-12,-10]"
-51.375,81.875,-10.9588775634766,"(-12,-10]"
-50.875,81.875,-10.9620218276978,"(-12,-10]"
-50.625,81.875,-10.9553880691528,"(-12,-10]"
-50.375,81.875,-10.9724178314209,"(-12,-10]"
-50.125,81.875,-10.9714679718018,"(-12,-10]"
-49.625,81.875,-10.0262632369995,"(-12,-10]"
-49.375,81.875,-9.72722339630127,"(-10,-8]"
-49.125,81.875,-9.64026927947998,"(-10,-8]"
-48.875,81.875,-8.77219772338867,"(-10,-8]"
-48.625,81.875,-8.92085266113281,"(-10,-8]"
-48.375,81.875,-8.92030048370361,"(-10,-8]"
-48.125,81.875,-8.91545009613037,"(-10,-8]"
-47.875,81.875,-8.91737079620361,"(-10,-8]"
-47.625,81.875,-8.90734195709229,"(-10,-8]"
-47.375,81.875,-8.90793704986572,"(-10,-8]"
-47.125,81.875,-8.90793037414551,"(-10,-8]"
-46.875,81.875,-8.91355514526367,"(-10,-8]"
-46.625,81.875,-8.90600681304932,"(-10,-8]"
-46.375,81.875,-8.90664386749268,"(-10,-8]"
-46.125,81.875,-8.91126537322998,"(-10,-8]"
-45.875,81.875,-8.91128158569336,"(-10,-8]"
-45.625,81.875,-8.91507625579834,"(-10,-8]"
-44.375,81.875,-8.92600631713867,"(-10,-8]"
-44.125,81.875,-8.92495822906494,"(-10,-8]"
-43.875,81.875,-8.92033767700195,"(-10,-8]"
-43.625,81.875,-8.92212772369385,"(-10,-8]"
-43.375,81.875,-8.91569709777832,"(-10,-8]"
-43.125,81.875,-9.59564781188965,"(-10,-8]"
-42.875,81.875,-9.18415451049805,"(-10,-8]"
-42.625,81.875,-9.11453437805176,"(-10,-8]"
-42.375,81.875,-9.57442474365234,"(-10,-8]"
-42.125,81.875,-10.2440519332886,"(-12,-10]"
-41.875,81.875,-10.4115715026855,"(-12,-10]"
-41.625,81.875,-10.4162063598633,"(-12,-10]"
-41.375,81.875,-10.4151763916016,"(-12,-10]"
-41.125,81.875,-10.4145917892456,"(-12,-10]"
-40.875,81.875,-10.4208326339722,"(-12,-10]"
-40.625,81.875,-10.4191284179688,"(-12,-10]"
-40.375,81.875,-10.4197330474854,"(-12,-10]"
-40.125,81.875,-10.4143514633179,"(-12,-10]"
-39.875,81.875,-10.4109649658203,"(-12,-10]"
-39.625,81.875,-10.4085788726807,"(-12,-10]"
-39.375,81.875,-10.3976716995239,"(-12,-10]"
-39.125,81.875,-10.3824977874756,"(-12,-10]"
-38.875,81.875,-10.3806409835815,"(-12,-10]"
-38.625,81.875,-9.90017318725586,"(-10,-8]"
-38.375,81.875,-9.12142372131348,"(-10,-8]"
-38.125,81.875,-8.95333862304688,"(-10,-8]"
-37.875,81.875,-8.95041561126709,"(-10,-8]"
-37.625,81.875,-8.95565700531006,"(-10,-8]"
-37.375,81.875,-8.95282554626465,"(-10,-8]"
-37.125,81.875,-8.95717430114746,"(-10,-8]"
-36.875,81.875,-8.96327018737793,"(-10,-8]"
-36.625,81.875,-8.96372890472412,"(-10,-8]"
-36.375,81.875,-8.96711444854736,"(-10,-8]"
-36.125,81.875,-8.96214008331299,"(-10,-8]"
-35.875,81.875,-8.88522052764893,"(-10,-8]"
-35.625,81.875,-8.87886905670166,"(-10,-8]"
-35.375,81.875,-8.87529182434082,"(-10,-8]"
-35.125,81.875,-8.87266159057617,"(-10,-8]"
-34.875,81.875,-8.87376594543457,"(-10,-8]"
-34.625,81.875,-8.86208534240723,"(-10,-8]"
-34.375,81.875,-8.83135414123535,"(-10,-8]"
-34.125,81.875,-9.3453893661499,"(-10,-8]"
-33.875,81.875,-9.34076309204102,"(-10,-8]"
-33.625,81.875,-9.47824001312256,"(-10,-8]"
-33.375,81.875,-9.46238899230957,"(-10,-8]"
-33.125,81.875,-9.46516895294189,"(-10,-8]"
-32.875,81.875,-9.4680643081665,"(-10,-8]"
-32.625,81.875,-9.47251415252686,"(-10,-8]"
-30.625,81.875,-6.19476366043091,"(-8,-6]"
-30.375,81.875,-6.19990205764771,"(-8,-6]"
-30.125,81.875,-6.27678537368774,"(-8,-6]"
